Date,"Total Cases","New Cases","New Cases 7-Day Moving Average","Case Growth","Cases Growth 7DMA","Total Deaths","New Deaths","New Deaths 7DMA","Death Growth","Death Growth 7DMA","Total Recoveries","New Recoveries","Recovery Rate","Active Cases","Case Fatality Rate (CFR)","Adjusted CFR","Total Deaths per MM Population","Total Cases per MM Population","Active Cases per ICU Bed"
2021-04-07,659278,7626,6855,1.17%,1.09%,9447,63,57,0.67%,0.62%,561639,3256,85.19%,88192,1.43%,1.65%,57.36,4003.17
2021-04-06,651652,7213,6531,1.12%,1.04%,9384,66,56,0.71%,0.61%,558383,2969,85.69%,83885,1.44%,1.65%,56.98,3956.86
2021-04-05,644439,7075,6221,1.11%,1%,9318,52,53,0.56%,0.58%,555414,2932,86.19%,79707,1.45%,1.65%,56.58,3913.07
2021-04-04,637364,7087,5950,1.12%,0.97%,9266,53,52,0.58%,0.57%,552482,2707,86.68%,75616,1.45%,1.65%,56.26,3870.11
2021-04-03,630277,5683,5496,0.91%,0.9%,9213,58,49,0.63%,0.54%,549775,2364,87.23%,71289,1.46%,1.65%,55.94,3827.07
2021-04-02,624594,6830,5209,1.11%,0.86%,9155,50,46,0.55%,0.52%,547411,2473,87.64%,68028,1.47%,1.64%,55.59,3792.57
2021-04-01,617764,6469,4767,1.06%,0.8%,9105,59,44,0.65%,0.49%,544938,2839,88.21%,63721,1.47%,1.64%,55.29,3751.09
2021-03-31,611295,5358,4355,0.88%,0.73%,9046,52,40,0.58%,0.46%,542099,2219,88.68%,60150,1.48%,1.64%,54.93,3711.81
2021-03-30,605937,5042,4099,0.84%,0.7%,8994,45,37,0.5%,0.41%,539880,2162,89.1%,57063,1.48%,1.64%,54.61,3679.28
2021-03-29,600895,5181,3887,0.87%,0.66%,8949,45,33,0.51%,0.37%,537718,2077,89.49%,54228,1.49%,1.64%,54.34,3648.67
2021-03-28,595714,3908,3548,0.66%,0.61%,8904,35,31,0.39%,0.35%,535641,2019,89.92%,51169,1.49%,1.64%,54.07,3617.21
2021-03-27,591806,3674,3300,0.62%,0.57%,8869,39,29,0.44%,0.33%,533622,1971,90.17%,49315,1.5%,1.63%,53.85,3593.48
2021-03-26,588132,3737,3042,0.64%,0.53%,8830,33,27,0.38%,0.31%,531651,2057,90.4%,47651,1.5%,1.63%,53.62,3571.17
2021-03-25,584395,3587,2779,0.62%,0.49%,8797,34,25,0.39%,0.29%,529594,1985,90.62%,46004,1.51%,1.63%,53.42,3548.48
2021-03-24,580808,3567,2579,0.62%,0.45%,8763,25,22,0.29%,0.26%,527609,1915,90.84%,44436,1.51%,1.63%,53.21,3526.7
2021-03-23,577241,3554,2336,0.62%,0.41%,8738,18,20,0.21%,0.23%,525694,1835,91.07%,42809,1.51%,1.64%,53.06,3505.04
2021-03-22,573687,2809,2074,0.49%,0.37%,8720,30,21,0.35%,0.25%,523859,1754,91.31%,41108,1.52%,1.64%,52.95,3483.46
2021-03-21,570878,2172,1926,0.38%,0.34%,8690,22,21,0.25%,0.24%,522105,1687,91.46%,40083,1.52%,1.64%,52.77,3466.4
2021-03-20,568706,1868,1781,0.33%,0.32%,8668,26,20,0.3%,0.23%,520418,1577,91.51%,39620,1.52%,1.64%,52.63,3453.21
2021-03-19,566838,1899,1659,0.34%,0.3%,8642,18,18,0.21%,0.21%,518841,1618,91.53%,39355,1.52%,1.64%,52.47,3441.87
